"","full_id","day","mouse","Measure","Value","ParameterGroup"
"482","3days_Mouse_ID1","3days","ID1","r-wrist__Movement",-0.848726216318817,"VerticalHeight_Analysis_sidePersp"
"483","3days_Mouse_ID2","3days","ID2","l-back-ankle__Average_Height",0.607204942941068,"VerticalHeight_Analysis_sidePersp"
"484","3days_Mouse_ID2","3days","ID2","l-back-ankle__Movement",1.0840552369144,"VerticalHeight_Analysis_sidePersp"
"485","3days_Mouse_ID2","3days","ID2","l-back-toe__Average_Height",-0.103577450007127,"VerticalHeight_Analysis_sidePersp"
"486","3days_Mouse_ID2","3days","ID2","l-back-toe__Movement",-0.309995944209299,"VerticalHeight_Analysis_sidePersp"
"487","3days_Mouse_ID2","3days","ID2","l-elbow__Average_Height",-0.0905172490888376,"VerticalHeight_Analysis_sidePersp"
"488","3days_Mouse_ID2","3days","ID2","l-elbow__Movement",-0.468870046267091,"VerticalHeight_Analysis_sidePersp"
"489","3days_Mouse_ID2","3days","ID2","l-front-toe-tip__Average_Height",-0.180453304898856,"VerticalHeight_Analysis_sidePersp"
"490","3days_Mouse_ID2","3days","ID2","l-front-toe-tip__Movement",-0.450993040042042,"VerticalHeight_Analysis_sidePersp"
"491","3days_Mouse_ID2","3days","ID2","l-head__Average_Height",-0.683456371401643,"VerticalHeight_Analysis_sidePersp"
"492","3days_Mouse_ID2","3days","ID2","l-head__Movement",-2.31630442112589,"VerticalHeight_Analysis_sidePersp"
"493","3days_Mouse_ID2","3days","ID2","l-hip__Average_Height",-0.00972062342033559,"VerticalHeight_Analysis_sidePersp"
"494","3days_Mouse_ID2","3days","ID2","l-hip__Movement",-0.285504789080331,"VerticalHeight_Analysis_sidePersp"
"495","3days_Mouse_ID2","3days","ID2","l-iliac-crest__Average_Height",-0.0592466038364194,"VerticalHeight_Analysis_sidePersp"
"496","3days_Mouse_ID2","3days","ID2","l-iliac-crest__Movement",-0.445574743682867,"VerticalHeight_Analysis_sidePersp"
"497","3days_Mouse_ID2","3days","ID2","l-shoulder__Average_Height",-0.15996266881111,"VerticalHeight_Analysis_sidePersp"
"498","3days_Mouse_ID2","3days","ID2","l-shoulder__Movement",-0.3031553493611,"VerticalHeight_Analysis_sidePersp"
"499","3days_Mouse_ID2","3days","ID2","l-tail-base__Average_Height",-0.0651009170399851,"VerticalHeight_Analysis_sidePersp"
"500","3days_Mouse_ID2","3days","ID2","l-tail-base__Movement",-0.190452304221764,"VerticalHeight_Analysis_sidePersp"
"501","3days_Mouse_ID2","3days","ID2","l-wrist__Average_Height",-0.215070888355268,"VerticalHeight_Analysis_sidePersp"
"502","3days_Mouse_ID2","3days","ID2","l-wrist__Movement",-0.560734346703043,"VerticalHeight_Analysis_sidePersp"
"503","3days_Mouse_ID2","3days","ID2","r-back-ankle__Average_Height",-0.218956044861152,"VerticalHeight_Analysis_sidePersp"
"504","3days_Mouse_ID2","3days","ID2","r-back-ankle__Movement",-0.396131817010646,"VerticalHeight_Analysis_sidePersp"
"505","3days_Mouse_ID2","3days","ID2","r-back-toe__Average_Height",-0.212554598465336,"VerticalHeight_Analysis_sidePersp"
"506","3days_Mouse_ID2","3days","ID2","r-back-toe__Movement",-0.658762268780846,"VerticalHeight_Analysis_sidePersp"
"507","3days_Mouse_ID2","3days","ID2","r-elbow__Average_Height",-0.411555884652146,"VerticalHeight_Analysis_sidePersp"
"508","3days_Mouse_ID2","3days","ID2","r-elbow__Movement",-1.14258759305284,"VerticalHeight_Analysis_sidePersp"
"509","3days_Mouse_ID2","3days","ID2","r-front-toe-tip__Average_Height",-0.227812313388936,"VerticalHeight_Analysis_sidePersp"
"510","3days_Mouse_ID2","3days","ID2","r-front-toe-tip__Movement",-0.122139241112885,"VerticalHeight_Analysis_sidePersp"
"511","3days_Mouse_ID2","3days","ID2","r-head__Average_Height",-0.541566025016306,"VerticalHeight_Analysis_sidePersp"
"512","3days_Mouse_ID2","3days","ID2","r-head__Movement",-1.81706684648402,"VerticalHeight_Analysis_sidePersp"
"513","3days_Mouse_ID2","3days","ID2","r-hip__Average_Height",-0.151030844566296,"VerticalHeight_Analysis_sidePersp"
"514","3days_Mouse_ID2","3days","ID2","r-hip__Movement",-0.413015036397832,"VerticalHeight_Analysis_sidePersp"
"515","3days_Mouse_ID2","3days","ID2","r-iliac-crest__Average_Height",-0.0741579413064335,"VerticalHeight_Analysis_sidePersp"
"516","3days_Mouse_ID2","3days","ID2","r-iliac-crest__Movement",-0.358355475269696,"VerticalHeight_Analysis_sidePersp"
"517","3days_Mouse_ID2","3days","ID2","r-tail-base__Average_Height",0.0679557870534066,"VerticalHeight_Analysis_sidePersp"
"518","3days_Mouse_ID2","3days","ID2","r-tail-base__Movement",-0.517039428578035,"VerticalHeight_Analysis_sidePersp"
"519","3days_Mouse_ID2","3days","ID2","r-wrist__Average_Height",-0.473103841109961,"VerticalHeight_Analysis_sidePersp"
"520","3days_Mouse_ID2","3days","ID2","r-wrist__Movement",-0.768195080758737,"VerticalHeight_Analysis_sidePersp"
"521","3days_Mouse_ID3","3days","ID3","l-back-ankle__Average_Height",0.76612842501181,"VerticalHeight_Analysis_sidePersp"
"522","3days_Mouse_ID3","3days","ID3","l-back-ankle__Movement",1.15077370431934,"VerticalHeight_Analysis_sidePersp"
